datetime,open,high,low,close,volume
2025-01-22 05:28:51.977502,108.65288020113456,108.79345422082099,108.43876985713534,108.46495304536398,8943
2025-01-22 06:28:51.977502,108.68410629102809,108.74534870710274,108.38069394133377,108.47669694447985,6789
2025-01-22 07:28:51.977502,108.55839321799607,108.5595284343916,108.42412737617188,108.43218389757287,13245
2025-01-22 08:28:51.977502,108.30992748697106,108.5360877734095,108.30226587157435,108.47139088783757,8064
2025-01-22 09:28:51.977502,108.54070951228957,108.56633698650268,108.21621631331813,108.43578950781252,6850
2025-01-22 10:28:51.977502,108.21014592435311,108.45610216639363,108.06916134265475,108.42762342765775,11406
2025-01-22 11:28:51.977502,108.46683994262942,108.62782226359091,108.33905798085571,108.44214065177508,10575
2025-01-22 12:28:51.977502,108.4473066996635,108.5148591688069,108.41870338424582,108.44801568116216,11540
2025-01-22 13:28:51.977502,108.38557726007785,108.64096252430178,108.3541369661554,108.50126934575836,7321
2025-01-22 14:28:51.977502,108.62508265681271,108.63401908104524,108.4689533776239,108.48521021056969,9701
2025-01-22 15:28:51.977502,108.33872716138985,108.5714458962316,108.1782961686782,108.45211564326489,7034
2025-01-22 16:28:51.977502,108.4762490238183,108.66945799150977,108.23852301146172,108.45558805914807,13567
2025-01-22 17:28:51.977502,108.32124186571272,108.42929417904841,108.25492958199983,108.4227381816003,11328
2025-01-22 18:28:51.977502,108.37865870545593,108.70011477180381,108.17429120587728,108.46914425405421,9184
2025-01-22 19:28:51.977502,108.49863924005655,108.58113432691736,108.17154149483045,108.45618291325187,6290
2025-01-22 20:28:51.977502,108.38431592184641,108.57160685443871,108.28506670660175,108.42955543545189,8745
2025-01-22 21:28:51.977502,108.43694275610132,108.4707628103468,108.37272498032365,108.46585717644044,15435
2025-01-22 22:28:51.977502,108.37251402840248,108.6896662534048,108.34462764890182,108.43578674109065,8175
2025-01-22 23:28:51.977502,108.35743637191615,108.48354009938333,108.35356484943681,108.44972521352969,10526
2025-01-23 00:28:51.977502,108.64368662904317,108.65179946077191,108.38604873947175,108.47401543466053,12071
2025-01-23 01:28:51.977502,108.45756899333662,108.51359272654739,108.3888494660404,108.46744093012353,13833
2025-01-23 02:28:51.977502,108.46055727981869,108.53646847351169,108.36690762175735,108.46871751508462,9037
2025-01-23 03:28:51.977502,108.72591128937201,108.8565999564691,108.39659243144244,108.51315167684726,9455
2025-01-23 04:28:51.977502,108.58330674592372,108.62565243139512,108.28790963653398,108.5025814996169,11550
2025-01-23 05:28:51.977502,108.51095528327657,108.53613196802338,108.4569709642169,108.49925390462928,9626
2025-01-23 06:28:51.977502,108.71191450438742,108.74341738653638,108.51982639170554,108.52947809031667,12875
2025-01-23 07:28:51.977502,108.54387846376346,108.58914288743391,108.49015466419922,108.56763406935852,8516
2025-01-23 08:28:51.977502,108.5662848987983,108.5970967330752,108.42269934395672,108.5184651382155,5682
2025-01-23 09:28:51.977502,108.36334462827683,108.74731278460925,108.29969831705799,108.55253051056273,8051
2025-01-23 10:28:51.977502,108.50882493371951,108.5175923629128,108.46822565183037,108.4908005013979,7932
2025-01-23 11:28:51.977502,108.43860652809828,108.66954839346309,108.38245455289636,108.50828386540171,11171
2025-01-23 12:28:51.977502,108.40413587398676,108.51400031032748,108.36963699323397,108.4589752543653,8267
2025-01-23 13:28:51.977502,108.57434180557823,108.6198054976249,108.47508448564156,108.53928678703176,8634
2025-01-23 14:28:51.977502,108.61580671801393,108.64930183700098,108.39628027424885,108.55560556050996,11088
2025-01-23 15:28:51.977502,108.57519368718908,108.5989302275437,108.52182168316817,108.5860753808633,12170
2025-01-23 16:28:51.977502,108.4635489549864,108.51713700550499,108.43942759270644,108.49221124237145,9898
2025-01-23 17:28:51.977502,108.34910546011085,108.49903521846916,108.25587768636007,108.43191018739357,2915
2025-01-23 18:28:51.977502,108.42918888192095,108.49602882035069,108.41131537959922,108.41426045506512,7205
2025-01-23 19:28:51.977502,108.21917842379982,108.37932008371635,108.13293596512817,108.36051183207299,13639
2025-01-23 20:28:51.977502,108.41003983418803,108.47508893272027,108.40981143808354,108.41745913322514,5776
2025-01-23 21:28:51.977502,108.33846614780278,108.41944379172423,108.31944956844693,108.40032443859987,5500
2025-01-23 22:28:51.977502,108.5881700525302,108.69281098130995,108.37505710508488,108.48658341687975,8205
2025-01-23 23:28:51.977502,108.78090982575391,108.78235448911529,108.49330065888351,108.50736159433922,9725
2025-01-24 00:28:51.977502,108.42315903111621,108.60448808189992,108.40960166918192,108.45535033324073,14259
2025-01-24 01:28:51.977502,108.28851703561669,108.5768143530486,108.20562480870294,108.51939973844566,11858
2025-01-24 02:28:51.977502,108.4725513718299,108.67340846537736,108.24952664812058,108.49410681179167,10168
2025-01-24 03:28:51.977502,108.70390889401158,108.7295934915314,108.3556752377835,108.48530878266276,11565
2025-01-24 04:28:51.977502,108.61684809920503,108.63577184419609,108.48845396628185,108.51945178144052,12927
2025-01-24 05:28:51.977502,108.59650366267601,108.67031619962127,108.49709547914023,108.53054254140373,9987
2025-01-24 06:28:51.977502,108.43875943362362,108.74331318845014,108.43853530724634,108.51655826687532,9087
2025-01-24 07:28:51.977502,108.40700943364955,108.54662300502045,108.40122518232644,108.50928337794933,12339
2025-01-24 08:28:51.977502,108.44081946434396,108.79606129092483,108.40630736534924,108.44126600472636,8777
2025-01-24 09:28:51.977502,108.58503522615906,108.89933215202994,108.52762664496451,108.54156392263398,6652
2025-01-24 10:28:51.977502,108.54219035631357,108.57922503094544,108.28653623347095,108.53751745186187,10595
2025-01-24 11:28:51.977502,108.74832907568393,108.7614182381189,108.48898304670014,108.54202414836377,12029
2025-01-24 12:28:51.977502,108.61565432287956,108.83058779154513,108.38326444129852,108.53819495025107,11555
2025-01-24 13:28:51.977502,108.44881861038505,108.66438666278978,108.29245767378853,108.47468499430079,7424
2025-01-24 14:28:51.977502,108.44685680380138,108.7508093361565,108.36429070650512,108.53397461206899,10415
2025-01-24 15:28:51.977502,108.53191878082832,108.60234192774395,108.53043794876211,108.56256163788049,13469
2025-01-24 16:28:51.977502,108.55941072810928,108.60233418326054,108.30699871168056,108.52771931334944,10454
2025-01-24 17:28:51.977502,108.49894615122963,108.52503477597669,108.42339280614594,108.50443999605113,10409
2025-01-24 18:28:51.977502,108.72365185059734,108.75182787077853,108.48847249375058,108.58934961247947,7295
2025-01-24 19:28:51.977502,108.6724691494012,108.68403548706229,108.60684053419652,108.61918006951151,11812
2025-01-24 20:28:51.977502,108.57819871335042,108.72307867218882,108.40040443251495,108.59416859909888,10113
2025-01-24 21:28:51.977502,108.54988234634506,108.71561640629506,108.47227561700913,108.63616211415031,6616
2025-01-24 22:28:51.977502,108.60420448468942,108.9189274376646,108.3117510548237,108.55592353317982,9983
2025-01-24 23:28:51.977502,108.44717898095502,108.66769774194343,108.34918875211079,108.55012017908565,9307
2025-01-25 00:28:51.977502,108.5619088825716,108.56353943202173,108.40547206101728,108.51241579400724,10922
2025-01-25 01:28:51.977502,108.45923631104932,108.50693924645773,108.45476675486474,108.48964160307492,10127
2025-01-25 02:28:51.977502,108.40333578513497,108.68273946481511,108.37291260676284,108.49397590530785,9908
2025-01-25 03:28:51.977502,108.42595516443413,108.49399493761456,108.42270378597998,108.451848168143,10156
2025-01-25 04:28:51.977502,108.47221403441942,108.48728879390531,108.41320431205007,108.42565318687993,7945
2025-01-25 05:28:51.977502,108.35201434946654,108.56012159384782,107.9976547622236,108.43245752149215,12184
2025-01-25 06:28:51.977502,108.33005073636387,108.63278433860413,108.24151502665663,108.40130172005667,11919
2025-01-25 07:28:51.977502,108.40194600790448,108.50688838201374,108.34563226203468,108.4043669667609,12155
2025-01-25 08:28:51.977502,108.46931277607857,108.63027910514252,108.31472803133035,108.49452049874695,12707
2025-01-25 09:28:51.977502,108.50524736174312,108.64467426472218,108.32824087212136,108.47542496733611,10208
2025-01-25 10:28:51.977502,108.43672346970811,108.48073590820479,108.41604917037084,108.43723443021432,13484
2025-01-25 11:28:51.977502,108.42024090426101,108.60857666384788,108.25829098672983,108.5295301564325,12989
2025-01-25 12:28:51.977502,108.40113809750993,108.53780666896004,108.32401238648858,108.5221124746044,9182
2025-01-25 13:28:51.977502,108.56577554198677,108.61644621739059,108.46025141492989,108.57111199902755,10090
2025-01-25 14:28:51.977502,108.50589545765386,108.6461824568153,108.40368773100839,108.5310213728525,6921
2025-01-25 15:28:51.977502,108.59601925079033,108.72449040364202,108.52384289438235,108.58221571169192,8789
2025-01-25 16:28:51.977502,108.75724247474754,108.81332335049692,108.49073433078101,108.58054474765532,10106
2025-01-25 17:28:51.977502,108.61732017627486,108.82271808901244,108.57609927559733,108.5787404608347,10113
2025-01-25 18:28:51.977502,108.5646091916205,108.858608592029,108.49594675799602,108.54412150089354,12401
2025-01-25 19:28:51.977502,108.33247015744608,108.61174770103798,108.33123524232109,108.52151306551308,7458
2025-01-25 20:28:51.977502,108.50351294419679,108.68807099703562,108.27749807378113,108.44134655329903,16708
2025-01-25 21:28:51.977502,108.43109438856459,108.46866980031288,108.41058640217102,108.44885533497572,7110
2025-01-25 22:28:51.977502,108.30974513832614,108.5418993377385,108.1265725947727,108.4732958079301,18003
2025-01-25 23:28:51.977502,108.29905353801254,108.51501841963747,108.24925066081336,108.45966357619068,5929
2025-01-26 00:28:51.977502,108.51268772351925,108.53704576593786,108.4933040123742,108.52475700773846,11037
2025-01-26 01:28:51.977502,108.45610895674683,108.79842268179442,108.41928186620187,108.48531910690586,6732
2025-01-26 02:28:51.977502,108.46883197868863,108.57436384988755,108.34983977597481,108.47828736386732,9158
2025-01-26 03:28:51.977502,108.55901833535282,108.63783203810046,108.45500292273799,108.46329990753058,11501
2025-01-26 04:28:51.977502,108.5412547462671,108.60572420580942,108.39678053866345,108.50779047313802,15929
2025-01-26 05:28:51.977502,108.4475588783329,108.53324031203682,108.26428106325105,108.47924416929581,11720
2025-01-26 06:28:51.977502,108.30268746888537,108.582474834735,108.2831590237618,108.5219698173297,17283
2025-01-26 07:28:51.977502,108.30874820558633,108.5778556035833,108.29796984206408,108.50352907213825,12709
2025-01-26 08:28:51.977502,108.44665329531618,108.6078229850038,108.01375882735424,108.49093441167818,10586
2025-01-26 09:28:51.977502,108.40449099432843,108.5091080610776,108.32975549479559,108.4809992967185,6088
2025-01-26 10:28:51.977502,108.6256786549771,108.68167895278361,108.46496724088098,108.50207737704929,10125
2025-01-26 11:28:51.977502,108.50827212754947,108.84138923656828,108.31846128454546,108.58349123153123,8081
2025-01-26 12:28:51.977502,108.62569551859883,108.67959690801587,108.61681865548873,108.62110771612733,10845
2025-01-26 13:28:51.977502,108.6464296571103,108.78485215323182,108.63676123360584,108.66260996779307,14253
2025-01-26 14:28:51.977502,108.69832851150755,108.82319138872344,108.60157053596367,108.66895265473,8669
2025-01-26 15:28:51.977502,108.63692493783178,108.86636944623072,108.32769615485884,108.68144039922741,11953
2025-01-26 16:28:51.977502,108.91239144134313,108.92699472940055,108.7236079437536,108.7427482549839,9378
2025-01-26 17:28:51.977502,108.66617339258826,108.7093695700324,108.6122561708362,108.6898236724466,10526
2025-01-26 18:28:51.977502,108.68988466085986,108.75556206818047,108.54852497952221,108.67876202518782,8896
2025-01-26 19:28:51.977502,108.57102338865342,108.68429059682636,108.5351997680385,108.6380849288765,11360
2025-01-26 20:28:51.977502,108.59573083621459,109.00514926333798,108.58794743066431,108.62157976363298,9741
2025-01-26 21:28:51.977502,108.59532182171424,108.84299705749135,108.43508888403912,108.55383071317962,14960
2025-01-26 22:28:51.977502,108.39097373351049,108.5851361336538,108.31590025213768,108.41562616719233,13204
2025-01-26 23:28:51.977502,108.51762905675895,108.64518274238725,108.3656514018604,108.44269711375325,10921
2025-01-27 00:28:51.977502,108.49785008028131,108.59298622366131,108.1741697431066,108.50932459284236,3115
2025-01-27 01:28:51.977502,108.28657460122312,108.55752919689661,108.20532046957656,108.51755477415993,11879
2025-01-27 02:28:51.977502,108.66482641893988,108.7051084474324,108.54307752728069,108.56402268120044,10684
2025-01-27 03:28:51.977502,108.62382467541407,108.77746552677038,108.46642448100285,108.48346629642393,9973
2025-01-27 04:28:51.977502,108.40223174025743,108.65631135751968,108.23637767161948,108.44414676646954,10102
2025-01-27 05:28:51.977502,108.49956283317914,108.55931679603175,108.46177181486291,108.53878269131191,10395
2025-01-27 06:28:51.977502,108.55201276773225,108.61787507791051,108.01861625102305,108.50395607246159,10216
2025-01-27 07:28:51.977502,108.63907776024429,108.72184873121333,108.55409563619563,108.59026709508409,11449
2025-01-27 08:28:51.977502,108.64796107234511,108.9198256874329,108.32423234543981,108.67398151022228,6889
2025-01-27 09:28:51.977502,108.74292925679025,108.75240935906166,108.64559347220474,108.6489161449814,8351
2025-01-27 10:28:51.977502,108.69708001053121,108.77460719213627,108.31353570827729,108.57470214839694,8380
2025-01-27 11:28:51.977502,108.34971877575069,108.57457165273163,108.34590067647656,108.45290146857961,6634
2025-01-27 12:28:51.977502,108.40286257126628,108.54712476353673,108.16699090436283,108.42195985491638,6675
2025-01-27 13:28:51.977502,108.4982743445034,108.77480636827636,108.29731369019309,108.4333836293981,9293
2025-01-27 14:28:51.977502,108.51955071776429,108.76537460309666,108.34172253735255,108.4566683611492,9838
2025-01-27 15:28:51.977502,108.46378716855656,108.46945845183568,108.43444784096144,108.44847811323207,10894
2025-01-27 16:28:51.977502,108.54812526940421,108.61735918686108,108.46450215747126,108.49966127751199,6272
2025-01-27 17:28:51.977502,108.48608428410498,108.4915781677603,108.47146630790817,108.47633837223461,5051
2025-01-27 18:28:51.977502,108.34859185855599,108.46780555003964,108.0604199752724,108.39382175660148,8230
2025-01-27 19:28:51.977502,108.66460260632728,108.68988492836046,108.399318425903,108.44014079387263,14329
2025-01-27 20:28:51.977502,108.30636798548423,108.43782121708406,108.24161167481498,108.32679776431195,7744
2025-01-27 21:28:51.977502,108.26516698181248,108.45620363260521,107.9432439905466,108.33801051252279,7256
2025-01-27 22:28:51.977502,108.37684455321754,108.63206825018234,108.01054528032695,108.32249147928087,13417
2025-01-27 23:28:51.977502,108.33018516858603,108.33729067550222,108.26700192106384,108.32962201657492,13397
2025-01-28 00:28:51.977502,108.51348657337833,108.616293488851,108.48778869619974,108.5111148058519,6619
2025-01-28 01:28:51.977502,108.41164036638034,108.53784066399899,108.27946863418764,108.456974190905,7076
2025-01-28 02:28:51.977502,108.4450912097825,108.46646228380386,108.1437794138392,108.4174852913824,11693
2025-01-28 03:28:51.977502,108.4445792342952,108.45660972347308,108.29855124999848,108.39700764683478,9500
2025-01-28 04:28:51.977502,108.37967712458547,108.46325925034559,108.33050476118204,108.38741234430941,8589
2025-01-28 05:28:51.977502,108.51225026875254,108.52380872889034,108.21178505841628,108.31712372632465,12524
2025-01-28 06:28:51.977502,108.00157223520493,108.32665186921996,107.93593539250055,108.22809674037632,10566
2025-01-28 07:28:51.977502,108.22943304969955,108.27627201038753,108.18601997876061,108.19079194977738,10644
2025-01-28 08:28:51.977502,108.17670291907329,108.19094838033848,108.15741220582944,108.18220199613422,10831
2025-01-28 09:28:51.977502,108.35934128340656,108.37040104116953,108.18455124939841,108.26351104619567,14310
2025-01-28 10:28:51.977502,108.24646956542401,108.36242722621431,108.21591131178529,108.32413643990866,10086
2025-01-28 11:28:51.977502,108.38858875533697,108.39387714320897,108.25865459623233,108.34819390667137,13096
2025-01-28 12:28:51.977502,108.41506770535577,108.69370789387153,108.10383726733403,108.3948841478385,3967
2025-01-28 13:28:51.977502,108.33575086929075,108.474767472328,108.20281712586501,108.42160665481778,13696
2025-01-28 14:28:51.977502,108.43323313114905,108.49008273494348,108.42318558390171,108.42991473458876,15383
2025-01-28 15:28:51.977502,108.31608561696466,108.58398808867068,108.31033529557375,108.51746178407345,7571
2025-01-28 16:28:51.977502,108.48078957524409,108.49304005539872,108.46977054989478,108.47200650493068,7636
2025-01-28 17:28:51.977502,108.48829318471174,108.49758328853154,108.29095194554715,108.45138499844403,9691
2025-01-28 18:28:51.977502,108.55221174889374,108.57699994587259,108.37335472807895,108.43055389086437,12110
2025-01-28 19:28:51.977502,108.36969499511483,108.69452828271527,108.21649192419282,108.42279925792258,9343
2025-01-28 20:28:51.977502,108.30293574955316,108.45178471956534,108.21134145474255,108.41867019670813,12967
2025-01-28 21:28:51.977502,108.29670471399834,108.54367044064044,108.20893958879411,108.3475668797496,4901
2025-01-28 22:28:51.977502,108.47302800307742,108.59835658327016,108.21355816695134,108.39909300446088,10254
2025-01-28 23:28:51.977502,108.69779712928464,108.73025754390092,108.34017438161487,108.40338807611049,13170
2025-01-29 00:28:51.977502,108.46983441481883,108.52958330033749,108.3215252263741,108.45427713740074,14086
2025-01-29 01:28:51.977502,108.47132494989147,108.55584285756106,108.37771952479783,108.51288809870003,7157
2025-01-29 02:28:51.977502,108.40924071135692,108.50618425463273,108.26157168136784,108.43175049058479,8775
2025-01-29 03:28:51.977502,108.74351862177133,108.80110164797543,108.34151067970228,108.4974724234489,6504
2025-01-29 04:28:51.977502,108.47418749271297,108.66176431590563,108.39033259580455,108.44676007144939,7700
2025-01-29 05:28:51.977502,108.46016097742708,108.4655211046158,108.40849996461955,108.46353062341691,13848
2025-01-29 06:28:51.977502,108.5192748479401,108.60269050714024,108.48337814654026,108.54985946685443,5367
2025-01-29 07:28:51.977502,108.69075853963894,108.74972164511951,108.29082913201164,108.61036568694462,7580
2025-01-29 08:28:51.977502,108.4176822237434,108.61989497736134,108.30172475495361,108.60357716178886,11495
2025-01-29 09:28:51.977502,108.60023192829472,108.61715514325208,108.5617861172258,108.6161188931957,12160
2025-01-29 10:28:51.977502,108.4954997143131,108.54361773396147,108.46545063578841,108.53200557732728,13269
2025-01-29 11:28:51.977502,108.53449302805511,108.58661700749714,108.40383231247792,108.55734037186697,9912
2025-01-29 12:28:51.977502,108.5241200356838,108.72863670141494,108.39965690968603,108.5710635764929,17934
2025-01-29 13:28:51.977502,108.52492608954817,108.53578105967541,108.38836186951775,108.46956503522178,7729
2025-01-29 14:28:51.977502,108.41056467580812,108.5857378958741,108.38634057954118,108.39515646291393,10225
2025-01-29 15:28:51.977502,108.38951581522568,108.44228645265403,108.30321253761767,108.37004651635708,9443
2025-01-29 16:28:51.977502,108.40016750018793,108.45770036179431,108.34011443513552,108.39056405577591,9904
2025-01-29 17:28:51.977502,108.35406602704566,108.39265979218862,108.32432652855377,108.36737871268636,11270
2025-01-29 18:28:51.977502,108.48619883582168,108.6199069170418,108.11601877954054,108.37803107699506,8872
2025-01-29 19:28:51.977502,108.44011570356798,108.58002993765743,108.26341414347243,108.40593226183155,10241
2025-01-29 20:28:51.977502,108.41642743465003,108.50921159961753,108.33771531822204,108.47809888470057,9362
2025-01-29 21:28:51.977502,108.52662205150737,108.78791861208745,108.3201912111987,108.42955493517982,10001
2025-01-29 22:28:51.977502,108.50658062372975,108.59613390784209,108.32929270028461,108.41872615740981,12770
2025-01-29 23:28:51.977502,108.44971614111567,108.46146206023961,108.26431238908778,108.37079017774441,12762
2025-01-30 00:28:51.977502,108.22840989284532,108.48816152661809,108.17438468022772,108.40593460342521,10466
2025-01-30 01:28:51.977502,108.3946012582115,108.4887148006266,108.18583252938923,108.39142881049295,10713
2025-01-30 02:28:51.977502,108.4799975930251,108.48619981471599,108.2818483298562,108.42033956244282,11556
2025-01-30 03:28:51.977502,108.31715852709061,108.42904478349774,108.22415176807354,108.34476056960833,12679
2025-01-30 04:28:51.977502,108.55081169489782,108.55315546312713,108.03431987730352,108.32834993739506,9857
2025-01-30 05:28:51.977502,108.42115575509249,108.48903823283102,108.38222134655976,108.39821010395075,10468
2025-01-30 06:28:51.977502,108.30035519851877,108.3847706250376,108.27827869259698,108.3626543701618,8414
2025-01-30 07:28:51.977502,108.2983470381676,108.66714182301764,108.2876335175938,108.4215642902829,8487
2025-01-30 08:28:51.977502,108.32458308907658,108.48791341217718,108.18872983665601,108.43016030010274,13559
2025-01-30 09:28:51.977502,108.78092027557553,109.03349102212097,108.29129684321371,108.44720286123764,8559
2025-01-30 10:28:51.977502,108.51035711416546,108.51220432983696,108.1824324818909,108.41957871605233,10351
2025-01-30 11:28:51.977502,108.13749398088827,108.48877423087323,107.96272449266625,108.4258351870761,8608
2025-01-30 12:28:51.977502,108.35955351457159,108.48974812110053,108.26267732117516,108.3735069132102,9624
2025-01-30 13:28:51.977502,108.40217365429261,108.48066278535732,108.20748073990661,108.41226529081516,4440
2025-01-30 14:28:51.977502,108.4251371460405,108.46499813385583,108.26684727792521,108.42585458721702,12869
2025-01-30 15:28:51.977502,108.48483467932832,108.49578332263303,108.34581103713676,108.47210982489483,10138
2025-01-30 16:28:51.977502,108.73897752129093,108.7754378566514,108.15981199727696,108.47280438833947,8181
2025-01-30 17:28:51.977502,108.37377573470202,108.53804269988744,108.2602376508454,108.53367173888246,14241
2025-01-30 18:28:51.977502,108.56781880273564,108.62796390731089,108.47645245754767,108.48989562592372,10333
2025-01-30 19:28:51.977502,108.3062806144404,108.51130335884073,108.21286719784402,108.49199138453397,8695
2025-01-30 20:28:51.977502,108.29255744980495,108.51455625493986,108.25978492698384,108.45311676768682,10238
2025-01-30 21:28:51.977502,108.69244642782199,108.7208389204949,108.40028253731184,108.44977842158926,14392
2025-01-30 22:28:51.977502,108.3376688165557,108.70764984842596,108.1034372665745,108.49799911095283,13764
2025-01-30 23:28:51.977502,108.44996116559872,108.6729175177618,108.39081627784392,108.49306982323208,8288
2025-01-31 00:28:51.977502,108.51051408962265,108.72015648855125,108.47850150496173,108.49504718617365,14111
2025-01-31 01:28:51.977502,108.42423186836115,108.5092395395129,108.3114698642877,108.48042735949332,11363
2025-01-31 02:28:51.977502,108.41633337938829,108.47628374291315,108.19050259962744,108.44027498592934,11421
2025-01-31 03:28:51.977502,108.49537834361674,108.57634523057817,108.24127676882885,108.40501319687766,13463
2025-01-31 04:28:51.977502,108.22323481271746,108.58522117009511,108.20051090932722,108.46155300755048,12113
2025-01-31 05:28:51.977502,108.37771763279399,108.62789594023579,108.33529064583425,108.43700714101799,6599
2025-01-31 06:28:51.977502,108.47541010194665,108.49343902271033,108.42794621670011,108.48630751512367,9262
2025-01-31 07:28:51.977502,108.42725173307093,108.52827872014875,108.39395235784771,108.4744469242506,11220
2025-01-31 08:28:51.977502,108.3458753719988,108.64378959624763,108.24895355201065,108.50976351167995,7891
2025-01-31 09:28:51.977502,108.23397704707655,108.60959664620539,108.21388714249875,108.41102344776318,7699
2025-01-31 10:28:51.977502,108.45832009816671,108.47164102928838,108.36387285742059,108.3932345511011,12243
2025-01-31 11:28:51.977502,108.46382932773916,108.52411024535057,108.35390208267464,108.41088512035185,13693
2025-01-31 12:28:51.977502,108.46288653031955,108.52333960310558,108.33792893452798,108.38641142680625,8846
2025-01-31 13:28:51.977502,108.37603049455404,108.3960512745975,108.09959209608253,108.3689241279426,6889
